PortfolioID,AnnualReturn,Volatility,Sharpe,ETFs,Weights
4595,0.13749588304704324,0.21100488182727578,0.6516241797646868,"VTI,VGENX,MASKX,QQQ,VVIAX","0.04928505089446267,0.11442284857780391,0.36360550603797975,0.3124776172490543,0.16020897724069935"
4596,0.09860266936596962,0.10178359165093526,0.9687481819675361,"TGINX,FLPSX,MDY,VBIRX,VTRIX","0.2742620136382848,0.264777127478492,0.08544732750415675,0.21478231958898403,0.16073121179008246"
4597,0.13167298631498797,0.163269835016508,0.8064746699944585,"FLPSX,IJS,TGINX,SWSSX","0.35322069315874033,0.24709689228020443,0.23584617610906092,0.16383623845199421"
4598,0.13315657328439076,0.1933231213975709,0.6887772777605476,"SPY,EWW,MDY,YACKX,JUEAX","0.2643252916256933,0.12351925832693018,0.30972820262152007,0.1288104807242238,0.17361676670163267"
4599,0.13065138341394592,0.16688189712630347,0.7828972804345775,"IJS,EWU,VGSLX,YACKX,SWPPX,VBIRX,MACSX,JUEAX,VVIAX","0.01293581886086121,0.07761738694039542,0.09718911329295708,0.17742350914669205,0.09493591524176363,0.026588759497528057,0.15450540412238006,0.16598780041930858,0.19281629247811397"
4600,0.11177093897241756,0.19920976937141402,0.5610715745773879,"MDY,QQQ,EWG,IJS,VBIRX","0.36887592449805245,0.15828725546986308,0.09224489726369958,0.30424642571286,0.07634549705552499"
4601,0.12836104553014985,0.1685766528183037,0.7614402313972903,"YACKX,SLYV,TGINX,IJT,SWPPX,VFIAX,MDY,VTSAX,VTI,FLPSX","0.13096443155276996,0.10921885094347103,0.12397232735335133,0.17739075477841013,0.007742218342993345,0.14109606185119486,0.0370741744935512,0.054935510308829115,0.07593922439439135,0.1416664459810378"
4602,0.09291484362667983,0.16306100312410984,0.5698164603829893,"IJT,VBIRX,SWPPX,EWU,SPY,SLYV,IJS,VTRIX","0.13236964716666097,0.1771614762514436,0.15448712384090657,0.1517937640583008,0.020074973145706918,0.030808213788196374,0.178913852157956,0.15439094959082883"
4603,0.12265495555576848,0.18315367854517425,0.6696832765251616,"IJS,SPY,QQQ,VTSAX,JUEAX,VFIAX,MACSX,EWW","0.12061293544877345,0.15174587443611573,0.17137885415883428,0.18185487771872702,0.02578807239189268,0.10692351079183546,0.15253886463470104,0.08915701041912039"
4604,0.1087133836866015,0.18324671002581175,0.5932624038450042,"VBIRX,SPY,EWG,SWPPX,EWU,VVIAX,EWW,VGENX,TGINX,QQQ","0.060577937726696694,0.1218530116378931,0.10634821519432909,0.14657496357032784,0.08206955568901746,0.15955458545935783,0.12356270190528588,0.020457724862870726,0.01589813518847194,0.1631031687657493"
4605,0.13776767020134775,0.1817042683461192,0.758197214932349,"VTSAX,FEMKX,IVV,JUEAX,EFA,FLPSX","0.2562920362620461,0.15708991604170053,0.11538224277227603,0.0747217383301216,0.10118917102418813,0.29532489556966746"
4606,0.10992141326605129,0.20208655181970872,0.5439323511448577,"QQQ,EWG,VFIAX,VTI,EWU,MDY,IVV","0.05718462798577839,0.23981633806326386,0.09423904044535222,0.08418620094603195,0.048420896483467805,0.23865987431507457,0.23749302176103124"
4607,0.1293934703667665,0.1911490249389428,0.6769245640049568,"VGSLX,IJS,SLYV,QQQ,MACSX,FEMKX,IJT,YACKX,FLPSX,VFIAX","0.11376149845495061,0.10030284118862876,0.14433120431596042,0.0925127686917571,0.06322805842850339,0.08731966432853401,0.11269482769969379,0.0796883439981145,0.055148046591478886,0.15101274630237863"
4608,0.11267671871423252,0.1507727096149691,0.7473283394718913,"VGSLX,SWSSX,VTI,TGINX,VFIAX,VTSAX,JUEAX,IVV,MACSX","0.031774592946996055,0.06044937293086229,0.09953827262486807,0.24237879188595943,0.054485132393487935,0.21033318009439,0.19564351711522623,0.06307120200018887,0.04232593800802117"
4609,0.12675097516169828,0.2221384412836814,0.5705945104739041,"SLYV,VTRIX,VGENX,MDY,EWW","0.04730636803630001,0.06959864215194926,0.3365347893547255,0.1987933773882082,0.34776682306881695"
4610,0.11755570554452521,0.20107970301446382,0.5846224346972968,"SPY,VTSAX,QQQ,VGSLX,SWPPX,IWM,EWG,VTI,IVV","0.05278048033806763,0.09602005909975268,0.1431174411059716,0.2076702153855047,0.22152057218107737,0.009518964391841652,0.08892282268761255,0.026933843209078275,0.15351560160109362"
4611,0.10735504277484018,0.1558799622533133,0.6887032895246823,"VGENX,VBIRX,VTI,VTRIX,YACKX,MACSX,MDY,SLYV,EFA,EWW,IVV,TGINX","0.04685660499020273,0.04809628365816937,0.1180238109946182,0.04978410784468503,0.05650280846177858,0.09181095432636253,0.10986682940629296,0.09504485321284287,0.09927575385493284,0.0626090904305573,0.10755733761771831,0.11457156520183932"
4612,0.1617123790699811,0.1535874491257588,1.0529010019403964,"FLPSX,IWM,MACSX,YACKX,SPY","0.3286276540565461,0.07330737883230548,0.25566007036704147,0.2934520343356244,0.04895286240848254"
4613,0.12069817743894543,0.2069202626922356,0.5833076754714291,"SWPPX,QQQ,MDY,VVIAX,IJT,EWG,VGSLX,IJS,MASKX,VTI,SWSSX","0.136872188915598,0.1442802027002115,0.09204101168509556,0.1549680772216722,0.1518071526188911,0.03494090787759606,0.1530447348145394,0.03754419244641587,0.018382312027726208,0.0061732044531609435,0.06994601523909304"
4614,0.11255859135664502,0.20400389316964102,0.5517472711319585,"MDY,SPY,IJT,SLYV,IWM,VTRIX","0.12900559143668186,0.20324721554566158,0.05022392649029829,0.23719052595006057,0.1960813563251306,0.18425138425216706"
4615,0.12209896298037527,0.1908799995807995,0.639663470497289,"VBIRX,QQQ,SPY,MACSX,EWW,VFIAX,VGENX,SWPPX","0.03699235314823588,0.047835148478726636,0.044398886146919884,0.0811356963901374,0.22940214704011547,0.2650211905149186,0.25777071310790994,0.03744386517303601"
4616,0.11370545448452483,0.19819612806047798,0.5737016943632144,"IJS,VBIRX,VGSLX,MASKX,VVIAX,SLYV,VTI,MACSX,EWW,SWPPX,IVV,EWU","0.028178681997965426,0.008956178801937572,0.13757475324829813,0.048513277878554084,0.15609145301691996,0.08818836844742722,0.07800220446282673,0.03074544134055811,0.1827758297537841,0.07041886533059447,0.12564421550366933,0.044910730217464875"
4617,0.11867997487754858,0.19426758015903892,0.6109098326153553,"VGSLX,VGENX,IJS,SPY,QQQ,EWW,SWPPX,YACKX,TGINX,EWG","0.13700253893811626,0.05521346217064523,0.05996345688610956,0.1824943630550427,0.16318898298472043,0.09436630582736245,0.15244484492651988,0.010351330492931327,0.044499111135545215,0.10047560358300706"
4618,0.12522631785297206,0.19112895309211161,0.6551928204860787,"SWSSX,VTI,FEMKX,EWW,IWM,FLPSX,VVIAX,TGINX","0.15105746401226217,0.06137234736868795,0.18679531960483597,0.09883442618767126,0.19196882348130861,0.13534888877194806,0.12808285620249024,0.04653987437079575"
4619,0.1267029701425704,0.19513352902156408,0.6493141941207271,"IVV,JUEAX,VTRIX,QQQ,VGENX,MDY,VTSAX,SPY,EWW,MASKX,MACSX","0.0012291998282170076,0.06914720131340578,0.1357090862147286,0.02402806378741917,0.10499025534058896,0.09365762152412661,0.12585174704164034,0.07471073420515714,0.1436845786802295,0.15727427192107685,0.06971724014340988"
4620,0.1284636112461898,0.18162166224068432,0.7073143680182286,"QQQ,MACSX,JUEAX,SLYV,VTI,FEMKX,EFA,VVIAX,EWW","0.1419458890184227,0.1174296646035391,0.19144222549894102,0.07699770848426547,0.1783781205964359,0.06994113846046611,0.02846129031248416,0.16079566591536668,0.03460829711007883"
4621,0.10790872293607176,0.15019780224534693,0.7184440872164275,"YACKX,MASKX,SPY,MDY,VTRIX,SLYV,IVV,VBIRX,JUEAX,EFA,VGENX,TGINX","0.12716509037391974,0.006111956484272425,0.13497207179455875,0.06695112486097554,0.150595836488507,0.10877135440765849,0.14315330164455126,0.10802002411132364,0.020832071829208598,0.049970487461570505,0.0008777068327395857,0.08257897371071439"
4622,0.12503449170633962,0.1470583045402879,0.8502375441985688,"TGINX,IVV,VBIRX,SPY,IWM,FLPSX,EWW,VFIAX,YACKX,QQQ,FEMKX","0.0277158699467546,0.011772630426946824,0.15462910599178292,0.06280096370753578,0.06383209739903385,0.14848097753578085,0.0821030955490988,0.06443083086910718,0.17635856386901505,0.03206931852953804,0.17580654617540614"
4623,0.1332337296107184,0.1753060275758497,0.7600065522736924,"SPY,MACSX,QQQ,EWU,IJT,MDY,FLPSX,VTRIX","0.1857227117313632,0.17115237138368922,0.06894851976345197,0.009234237350472296,0.17837882411452946,0.12104778786799507,0.21274903411662746,0.05276651367187134"
4624,0.1192178270465986,0.17482000924947225,0.6819461202319923,"MACSX,FLPSX,SLYV,IVV,IWM,VVIAX,EWG,EWW,QQQ,SWPPX,VBIRX,VGENX","0.02326286819960366,0.11779384433214783,0.1223434452385471,0.02372392919529279,0.12172722749455885,0.012603251118460477,0.0518819064325931,0.06614254092342611,0.09200076541680023,0.1287032535280634,0.11560561939906269,0.1242113487214439"
4625,0.11800220614259635,0.2165395552082953,0.5449452689098156,"IJS,EWW,SWSSX,VTI","0.24937916197034024,0.4148817832765031,0.03542548992558127,0.30031356482757543"
4626,0.1160760071685132,0.18556847071880417,0.6255157824973706,"EWU,MASKX,FEMKX,VTSAX,SLYV,IWM,MDY,FLPSX,IJS,IJT,VVIAX,TGINX","0.05647144597875225,0.021980883005244183,0.061996791233917325,0.0319229194161725,0.004185226347581575,0.19264513058261876,0.12137884177800527,0.12770403937564567,0.0692622250354707,0.1380248597170256,0.06461400725615374,0.10981363027341243"
4627,0.1133259048829505,0.19450845465356784,0.5826271412458203,"YACKX,SPY,IJS,VTRIX,VTI,EWU,IVV,SLYV,IWM","0.07678203306736185,0.06898496989456912,0.2012479181235237,0.08781149489574719,0.2625082633785599,0.16665681225383608,0.01969677551036773,0.05966937912991857,0.056642353746115794"
4628,0.13245834233252546,0.19401742397509317,0.6827136430258434,"MDY,YACKX,VBIRX,IJS,FEMKX,JUEAX","0.21146506791490613,0.12482271462909102,0.016702505214351956,0.3012840926371029,0.15993446921669208,0.18579115038785604"
4629,0.1313148754338035,0.20870529923025272,0.6291880269361596,"MASKX,VTI,EFA,QQQ","0.34145388941492133,0.3698109486829672,0.042150708893322925,0.24658445300878853"
4630,0.10914260849408082,0.1750694082747133,0.6234247866013104,"VFIAX,VGSLX,VTRIX,VBIRX,EWG,SWSSX,VGENX,VTSAX,MACSX,EWW,SLYV,IWM","0.0997597413542345,0.04993049132854996,0.07666592897294328,0.10441287915705225,0.10915769524941762,0.05560774432540117,0.1181145784562085,0.01744231132351904,0.10801872062519156,0.11361047695615836,0.0415855573756287,0.10569387487569494"
4631,0.11660229754425051,0.17457575883948445,0.6679180335195435,"MASKX,SWSSX,SPY,QQQ,EWU,VTRIX,VTI,VBIRX,JUEAX,SLYV,FLPSX,IVV","0.0708514348713854,0.12256405151144795,0.09506465741761298,0.07210020392046976,0.05294425812537768,0.11006706824394748,0.10289543991417512,0.11266497556626887,0.12375923600214017,0.0725681219203,0.01076098762919255,0.05375956487768206"
4632,0.11816351251909776,0.14000042938969076,0.844022500746694,"VGSLX,MACSX,SWPPX,VBIRX,IVV,VTI,JUEAX,EWW,FLPSX","0.021332113761515663,0.19708948989019137,0.16809582897076095,0.1559350340397143,0.007837450613279727,0.15383295146364584,0.13248209524833715,0.03788281206065964,0.12551222395189537"
4633,0.1209087500370545,0.16258427769668385,0.7436681562938149,"SPY,VTRIX,VTSAX,VGSLX,VBIRX,VFIAX,MACSX,FLPSX,MASKX,FEMKX,IVV,EWW","0.0485148400979906,0.1367537746623924,0.07340230461867585,0.05502767845735003,0.07011616704381465,0.08225454832399039,0.15555297093607295,0.13727221209506826,0.05738715897966088,0.07964792600890547,0.003997308023980456,0.10007311075209815"
4634,0.12510607676634808,0.1965800543655277,0.6364128709300362,"VGENX,FLPSX,IJS,FEMKX,EWG,SWPPX,VVIAX,IVV,YACKX,SPY,SWSSX","0.13000137264404954,0.0845707893104317,0.1339422553952171,0.06714111395122503,0.08197666584194131,0.12213918773353458,0.13017483780666397,0.13659958072279968,0.01618897074254759,0.0031501978215753477,0.09411502803001422"
4635,0.1081095993479376,0.19858641894497764,0.5443957342213394,"EWU,SLYV,VBIRX,SWPPX,YACKX,MDY","0.13569814507474076,0.3365387950701663,0.029322947906633295,0.24207973142839934,0.0002589858797803577,0.2561013946402798"
4636,0.09950547130930389,0.1677069133228757,0.593329573228339,"VBIRX,MACSX,EWW,EWU","0.13321524763336903,0.2564628132338374,0.3735431294454767,0.23677880968731677"
4637,0.12196989842809106,0.20970322258857715,0.5816310160735457,"MASKX,IWM,SWPPX,SLYV,VFIAX,SWSSX","0.22367382724300022,0.03916475645149154,0.29138805456180966,0.2673310510761575,0.12766473637951184,0.05077757428802922"
4638,0.12446603492763024,0.19160918897410054,0.6495828075575962,"SPY,JUEAX,SLYV,MASKX,SWPPX,FEMKX,VBIRX,IJT,EWW,FLPSX,VGSLX,MDY","0.15505677098780496,0.13934961006984037,0.009231282455652669,0.11630283508516628,0.045908580377426435,0.010665877561541963,0.0573121951911808,0.08603857886405429,0.11568227574410517,0.046798200476575694,0.06946408617538304,0.14818970701126827"
4639,0.09613796144787602,0.14476906051891997,0.6640780917087715,"SWPPX,VGENX,IVV,MACSX,VBIRX,VFIAX,IWM","0.12421412811057748,0.019724932006197574,0.17390696969157057,0.14213658471248725,0.20475871211608676,0.0851669629735944,0.25009171038948597"
4640,0.10042199710370447,0.16728421475928285,0.6003076694845885,"VBIRX,QQQ,VGSLX,MASKX,VFIAX","0.26828456297706976,0.04162440418235622,0.3184815855175106,0.2507581682208556,0.12085127910220783"
4641,0.11779121573709624,0.2193243236312308,0.5370640783789623,"VTSAX,MASKX,MDY,SWPPX,IJS,IJT,EWG","0.04084481480708359,0.1894682016770986,0.18241259393784548,0.03462303804192759,0.08389732598338902,0.27928018003858124,0.18947384551407456"
4642,0.1133338986941286,0.18870735964789953,0.6005801729492329,"EFA,IJS,FLPSX,VVIAX,VBIRX,YACKX,VTSAX,IVV,VFIAX,EWW,EWU","0.12264285486302476,0.09210060306133813,0.02255150841756664,0.08600652598660785,0.013531436438084826,0.08357412030639681,0.13656331407500158,0.06118723991529557,0.1371989713070968,0.11930775802360948,0.12533566760597767"
4643,0.12794131176647183,0.1889079729780364,0.6772679297201875,"VFIAX,VVIAX,FLPSX,SWSSX,SLYV","0.3174735136114841,0.31240905218702514,0.20176554187289278,0.0755698690932466,0.09278202323535138"
4644,0.13695929915598046,0.21119044716794122,0.6485108630271934,"SWSSX,IJS,VGENX,VFIAX,EWG,VTRIX,EWW,MASKX,QQQ,JUEAX,SLYV,VGSLX","0.20150669601154392,0.03378809616540038,0.10024041854985857,0.07844155318008947,0.035133259941077424,0.0015834065586511016,0.08887304649000403,0.10709215292812532,0.08443843966322874,0.15048056062496856,0.040917413530415406,0.07750495635663722"
4645,0.13137790873077684,0.1654717939147605,0.7939595360793246,"SWPPX,EWW,MASKX,TGINX,YACKX,MACSX","0.11003966636880554,0.3082655161053478,0.08576077774277324,0.17351733869399327,0.2991673686525008,0.023249332436579284"
4646,0.11586050102066299,0.18365977771705622,0.63084308638964,"TGINX,EWW,JUEAX,SPY,VGENX,MASKX,IJS,MDY,VFIAX,EWG,VTRIX","0.1317979158732845,0.07656675784728449,0.0922417886795852,0.04470437467817555,0.08815156067790685,0.13790366782677557,0.03728569333240148,0.07964700038442644,0.13196012676619148,0.1552786903555409,0.024462423578427525"
4647,0.11334663859490302,0.1594936278165449,0.7106656243676284,"EWG,JUEAX,FLPSX,VVIAX,IWM,MDY,FEMKX,VBIRX,EFA,IJT,QQQ","0.12574120096610872,0.1810002654175317,0.0717298193947027,0.12943236136062417,0.031070549486372563,0.010994022653073681,0.11107640559590849,0.1739642752828248,0.05059295834937549,0.007106157158470164,0.10729198433500751"
4648,0.11331424624322001,0.18354113876457678,0.6173779186832065,"MDY,SLYV,TGINX,VGENX,IVV","0.12357670469870005,0.36737574438185233,0.171296970568538,0.2525717277552656,0.08517885259564413"
4649,0.1307048920517931,0.22051315936878857,0.5927305763788946,"EWW,MASKX,JUEAX,SWPPX,IJS","0.40893060660567565,0.30854424899791205,0.09217537981277941,0.15422972051645847,0.03612004406717449"
4650,0.1216414949377434,0.19949085762913668,0.6097597473057182,"VVIAX,IJT,QQQ,FEMKX,IVV,VGSLX,MACSX,VGENX,EWG,SWSSX,JUEAX","0.04701910539914414,0.1418913397721967,0.002757868182866252,0.10904302092190156,0.10678456893874845,0.14763594803544763,0.05954321363878028,0.09172404951811665,0.13049232327698793,0.12103924923749508,0.04206931307831533"
4651,0.12474794435707427,0.1902681277421526,0.6556428858443916,"SWSSX,EWU,VFIAX,YACKX,QQQ,EWG,SPY,FLPSX,EFA,IJT","0.07419000208830528,0.11422301384147161,0.14195667609452384,0.1402189091004956,0.15123863242144384,0.029964720361307953,0.12519196281526257,0.01137992419434841,0.13707513181968717,0.07456102726315361"
4652,0.10561945509638955,0.16569427076261178,0.637435770170408,"EFA,VTI,VBIRX,IJT,SPY,MACSX","0.3016381540162644,0.18535661709785942,0.03639418396049372,0.18122599660205993,0.04368681636722797,0.2516982319560945"
4653,0.11856732841011966,0.1731963322495138,0.6845833677315214,"VVIAX,TGINX,YACKX,IJT,EWU,EWW,IJS,IVV,VTSAX,MACSX","0.0389499477757876,0.05744062469711234,0.10444310697614337,0.0968060649634062,0.044289341242875424,0.13001149460937342,0.09844554161690654,0.16144212610804937,0.15895120141175206,0.1092205505985936"
4654,0.10806018365737838,0.17881378614654445,0.6043168481921136,"VFIAX,QQQ,VGSLX,SPY,TGINX,EWU,EFA,SWSSX,VTSAX,VTRIX","0.005055522336166394,0.014471966695834408,0.05004077401131891,0.12881492830243427,0.12163526758722809,0.1496426908619883,0.017276338890134434,0.23139207319474575,0.2121733339450478,0.0694971041751017"
4655,0.12186935726516766,0.1836061274899106,0.6637543034715143,"VGSLX,MACSX,VGENX,FEMKX","0.3294833840444829,0.29843731935938833,0.10638647533353927,0.26569282126258936"
4656,0.11798270819837137,0.21447024136631085,0.5501122554194326,"VFIAX,EWW,MASKX,IJS,QQQ,MDY,VGSLX,EWG,FEMKX,SWPPX","0.12827893253676842,0.15861267917164917,0.14471264090467623,0.10420678905346473,0.018018189856732057,0.0383970489811728,0.18160092189140253,0.15937886336456936,0.0011069632373686144,0.06568697100219623"
4657,0.11467679499680725,0.19290935263958855,0.5944594879806436,"EWW,SPY,MACSX,VVIAX,IVV,SWPPX","0.2956791005049264,0.00022649376466544506,0.06174642806272735,0.08628428457397114,0.2888628920074509,0.2672008010862588"
4658,0.12853351016170672,0.1929138144216114,0.6662742662938481,"SPY,QQQ,IJS,YACKX","0.44551299332962374,0.14205625204438113,0.2665693555344624,0.14586139909153278"
4659,0.10707241844059895,0.16346187331016715,0.6550299239348015,"VTI,VBIRX,MDY,SWSSX,SPY,QQQ,IWM,FEMKX","0.16101813206287174,0.1790844815911887,0.11489244604839169,0.14846288047823916,0.1605767200737353,0.13976950596736484,0.014021825595407524,0.08217400818280104"
4660,0.11033667155752046,0.2036492572229094,0.541797564411191,"EWG,QQQ,EWU,VTSAX,VVIAX,SLYV,MDY,IVV,IJS,VTI","0.1918081500257259,0.07679635001292441,0.055439397860029827,0.06354035455389853,0.19427152026065964,0.1437839405671691,0.0014345969563151922,0.03344677902634705,0.14923533429392405,0.09024357644300633"
4661,0.12431041658151137,0.1548589744996773,0.8027330478142254,"EWU,VBIRX,FEMKX,VGSLX,JUEAX,QQQ,YACKX","0.03698064928345089,0.1603032229233538,0.2541606127564559,0.1097773584302859,0.06845862460459111,0.18176386798883298,0.18855566401302953"
4662,0.1096855377399873,0.1593622276398863,0.6882781407137811,"VFIAX,YACKX,VTSAX,SLYV,IJS,TGINX,FLPSX,IWM,VBIRX,MDY,VTRIX","0.14362553833702504,0.006104730999153439,0.1083872391773998,0.11514559356618252,0.13554642484418644,0.14487982473069946,0.13813614309176564,0.09075288809876997,0.07938089146387399,0.03173274943557258,0.006307976255371025"
4663,0.11293369759512491,0.17697743245122052,0.6381248503322722,"FEMKX,VTI,VTSAX,IJT,QQQ,VGENX,TGINX,EFA,VTRIX,SWPPX","0.20220005314285808,0.05341676503165856,0.13882080463677374,0.042635057046429024,0.11302603538049526,0.06040690024191175,0.07941104270581839,0.08868843036337956,0.15415232100195325,0.06724259044872237"
4664,0.11310722525493964,0.19121753205711453,0.591510747148205,"SPY,EWG,IJS,SWSSX,MDY,EWU,TGINX,VGSLX,VGENX","0.1805233886881023,0.1324413146367889,0.12132234362462307,0.11852640813114661,0.029035553451708065,0.06820231565715495,0.10649838427753192,0.028185587165577095,0.21526470436736697"
4665,0.09738027633250089,0.1672627596904059,0.5821993880332142,"SLYV,EWU,EWW,VGENX,EFA,MDY,VTRIX,VBIRX,SPY","0.07867484349678634,0.06293506864530132,0.13365387874443274,0.041723573068035,0.07799850126381574,0.22056902055643468,0.02378328405289811,0.16736681924355865,0.1932950109287374"
4666,0.10733158684490782,0.1894578887191256,0.5665194918540902,"TGINX,IVV,VGSLX,VFIAX,FLPSX,EWU,SLYV","0.04913317733952073,0.23099880320818275,0.1463867629384866,0.2348133664572096,0.006442525974224537,0.14665366491524906,0.18557169916712668"
4667,0.11916838692649825,0.18954319960970764,0.6287135975961172,"IJS,IJT,VGENX,MACSX","0.48417720832574873,0.14572298932033684,0.07683291002508708,0.2932668923288273"
4668,0.12962364932296588,0.20224711422179284,0.6409171761077147,"IJS,QQQ,SLYV,FLPSX,VTSAX,VTI,MACSX,SWSSX,VGSLX,MASKX,VFIAX","0.08728198684858969,0.05043553274426146,0.011433129022162373,0.08803608326136031,0.15619089590382662,0.15928673760076248,0.011866907107094387,0.15298760156224323,0.05834269594471863,0.10536194381976817,0.1187764861852126"
4669,0.11675922675524075,0.18742542969332993,0.6229636338371215,"VGENX,EFA,IWM,EWU,EWW,VTSAX,MACSX,FEMKX,IJT,VTRIX","0.10583017392189731,0.06179776846124159,0.12202933141878863,0.005131687288339444,0.05236631551729565,0.1408027819535626,0.11717976546282292,0.16277949518970847,0.12004474408166492,0.11203793670467845"
4670,0.10248729888880125,0.1702564990614864,0.6019582186509602,"FEMKX,VBIRX,VTSAX,EWG,SWSSX,EWU","0.22808420998495277,0.18755949379585637,0.028912300930359326,0.1799937996914932,0.3220658212865735,0.05338437431076485"
4671,0.1251358551261439,0.1897208614088107,0.6595787843093387,"JUEAX,IWM,VBIRX,EWW,IJT,VGENX,QQQ,FLPSX,SLYV,IJS,FEMKX,IVV","0.1162149669097959,0.10941858154992229,0.06692030575367952,0.008992426045928063,0.06534810384633222,0.11500874953606449,0.0912563880510024,0.04576144535799358,0.11423810503788465,0.12188361911091912,0.09569482162053831,0.04926248717993939"
4672,0.12327425721839184,0.18753607687103938,0.6573362271151824,"EFA,MACSX,MDY,SWPPX,VFIAX,SLYV,EWW,QQQ","0.025251996541116074,0.1835277529645781,0.1190547839065671,0.03298155231842782,0.13586772822668391,0.06286089074481141,0.25596114046811924,0.18449415482969625"
4673,0.12406357585767161,0.1931977009523845,0.642158655336423,"MDY,VTSAX,QQQ,VTI,YACKX,SPY,VVIAX,FLPSX,EWG","0.19653856842069053,0.13786211875721313,0.09482873231153263,0.19437668525731755,0.07954095955515367,0.09006022372777822,0.0475778749722887,0.04462251541230731,0.11459232158571815"
4674,0.12247874234170456,0.1938737845788773,0.6317447333467318,"IJT,VVIAX,IVV,EWU,FEMKX,FLPSX,SWSSX","0.06270750995643534,0.12228311294761753,0.07404909268516852,0.15079493735401472,0.26593094932987366,0.09710728931565714,0.22712710841123301"
4675,0.12225865669921483,0.17356061504683426,0.7044147467801039,"EWW,IVV,YACKX,VTSAX,TGINX","0.02513452917784059,0.2305446435640937,0.1658477471537409,0.5131969042840167,0.06527617582030805"
4676,0.11328670566929457,0.17925428795465254,0.6319888185768457,"TGINX,QQQ,MDY,MASKX,EFA,VGENX,IJT,FLPSX,EWG,IVV,EWU","0.12750841259280501,0.028043632148895943,0.1781225390087954,0.005267044591745486,0.05239212718645929,0.040762013483435035,0.19407631155435429,0.10556038483155693,0.11246032998245623,0.10901039021925826,0.04679681440023809"
4677,0.10535100139413477,0.19044204800743506,0.5531919158421451,"IJS,VFIAX,SWPPX,SPY,EFA,IVV","0.03065947060638045,0.24000834549657432,0.24031105360435456,0.12980508286006873,0.2915278198066274,0.06768822762599458"
4678,0.09993039157700018,0.17044966938991352,0.5862750683804707,"QQQ,TGINX,IWM,EWG","0.23820879288794083,0.27913275457138276,0.061925186137361185,0.4207332664033153"
4679,0.12870521330909657,0.21596222702455403,0.595961687755995,"VTRIX,SLYV,VTSAX,VFIAX,FEMKX,VGENX","0.1747071873494369,0.2349473710672697,0.010893926859135162,0.05612248418864572,0.024447862049738384,0.4988811684857742"
4680,0.12293489167132247,0.20479953090610775,0.6002694006544532,"IJT,VTSAX,MDY,EWW,VGENX,MASKX,EFA,FEMKX,YACKX,SWSSX","0.06681220200830712,0.18624714014905444,0.09279393781981012,0.045372118359596966,0.18613568889166865,0.13395581983625268,0.16043751105258386,0.062123754929415034,0.014097150047870498,0.052024676905440534"
4681,0.1354858093534006,0.19357806706398095,0.6999026873670567,"MDY,FEMKX,YACKX,JUEAX,EWG","0.19186198954797323,0.1594336145830246,0.1754458495841544,0.2224890764774371,0.2507694698074107"
4682,0.10466689570351721,0.19944308084082985,0.5247958227593217,"VTSAX,VFIAX,IVV,VVIAX,SWPPX,EFA,SLYV,EWG","0.05686649120082882,0.1737051188990546,0.07626626383967224,0.1702268200124159,0.07570122168788963,0.13171730882081242,0.06761162365353517,0.24790515188579104"
4683,0.14022037050299954,0.1976497140536316,0.7094387723978756,"EFA,YACKX,SWSSX,VGENX,SLYV,IVV,FLPSX","0.1707176223814152,0.19063571528884204,0.2149658331324781,0.17041792795618924,0.17441599739021557,0.013033059743076083,0.06581384410778388"
4684,0.10614675246700984,0.14096310840529103,0.7530108669413085,"MACSX,MDY,JUEAX,EWW,VTSAX,VBIRX,IVV","0.11364180435783813,0.1086264288088053,0.19394583169656762,0.03398954266619666,0.1879136678508634,0.21598172332588358,0.14590100129384528"
4685,0.11780654460402884,0.19755002371453875,0.596337790241221,"IJT,QQQ,SWPPX,IWM,FEMKX,MACSX","0.2114855166181125,0.07698352448381686,0.17035314784453084,0.2910846775425655,0.17547394777603206,0.07461918573494222"
4686,0.12594986418820775,0.22241756650690175,0.5662766038054797,"IVV,IWM,VVIAX,EWW,SWSSX","0.06463830904555748,0.20666583239552216,0.10346328548174737,0.1565213351022054,0.46871123797496755"
4687,0.12855221109157972,0.20433188971840663,0.629134352296843,"SLYV,MASKX,EWG,QQQ,YACKX,JUEAX,SWPPX,VGENX,IJT,MDY,EFA","0.0724678319182668,0.11080915053482196,0.06307151539927967,0.11312329440371383,0.043778370969703204,0.04980000051893342,0.12496313183798476,0.09730077188463192,0.1553571837902826,0.11591233435738295,0.05341641438499881"
4688,0.12135398913381937,0.1661748188714698,0.7302790516515159,"VVIAX,QQQ,VTSAX,VFIAX,MASKX,FLPSX,VTRIX,TGINX,FEMKX","0.11497994407513304,0.04676037743452515,0.15380116231175386,0.1443081440144469,0.09762274871814769,0.16472239118598103,0.14428798004399318,0.12713108955252259,0.006386162663496356"
4689,0.11268592605202092,0.20194668917880665,0.5579983831883825,"SPY,VTSAX,IJS,IWM,VFIAX","0.21635432488663137,0.4369816742020048,0.09577226865008275,0.22941119628373557,0.021480535977545664"
4690,0.11044890105718748,0.20459176256118392,0.5398501859240659,"MDY,FEMKX,VTRIX,EWU,MASKX","0.2668830275165588,0.06346253108385902,0.13847922169459917,0.3009743373845384,0.2302008823204447"
